Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil
61.87124673962699,34.64789817419107,44.54729765253136,111.36824413132862,27.223348565435856
25.213870139122665,32.014247392548484,25.298699712772446,83.85695088014808,27.104959127259193
25.001131857663516,29.205431542220573,20.00581957023461,68.21566529971717,26.85582363344098
25.000018357454312,26.831700601506505,18.551399030672194,61.410590833619004,26.563302265527668
24.999999696504666,24.828505543596556,18.15080333546439,57.849143965811464,26.255957973812205
24.999999970831468,23.138072603687515,18.041662982334035,55.54226881959362,25.94332260598694
25.000000035831803,21.71149832721794,18.011607872973496,53.80717397273894,25.629192860376754
24.99999999663165,20.507755619206247,18.003185252236833,52.405985243139256,25.31547852208168
24.999999999110475,19.49148323599816,18.0007126703191,51.24120432103132,25.00343573006361
25.000000001455266,18.63490816719719,18.000325489190455,50.26635256426475,24.693918860697046
24.9999999999144,17.912323023770806,18.000098002553063,49.444570541807565,24.38768690744445
24.99999999955981,17.29993320761174,18.000000452106136,48.74851391200187,24.085406353363634
24.99999999984018,16.783699483064485,17.999985277505267,48.16203502725856,23.787405265092122
25.000000000204206,16.349582614473544,18.000004918406056,47.66898623998861,23.49401170926745
25.000000000100943,15.983547538956278,18.0000118200026,47.253224664206435,23.2055536189637
25.000000000014126,15.675721985755102,18.000004439735722,46.90352529634994,22.922220099891444
24.999999999976477,15.41328623872742,18.00000043828937,46.6053994800898,22.644284350790517
24.999999999972932,15.191175209174531,17.999998936731906,46.35309004985344,22.371771807902256
24.999999999988425,15.004323808397732,17.999999056131717,46.14083984006826,22.10470790746799
25.000000000007898,14.847666947698333,17.999999917557172,45.96289168516166,21.843118085729053
25.00000000001628,14.716139538377618,18.00000064207664,45.81348841956106,21.587027778926778
25.00000000000431,14.605189046528325,18.0000004662354,45.687455550950716,21.336450431723854
25.00000000000078,14.511558230836881,18.000000185329363,45.58109617793042,21.091354510056085
24.99999999999896,14.431357858418712,18.000000017483895,45.48999332524321,20.851713118163076
24.999999999998426,14.363221293233133,17.999999938696174,45.41259449247191,20.61744436174533
24.999999999998764,14.305781899239468,17.99999992496339,45.34734717919938,20.388466346503357
24.999999999999567,14.257673040397039,17.999999952282725,45.2926988850085,20.16469717813766
25.000000000000423,14.217528080665161,17.999999996651365,45.24709710948207,19.946054962348743
25.000000000000924,14.183980384003158,18.000000034066495,45.20898935220298,19.73245780483711
25.00000000000065,14.155663314370347,18.000000040525304,45.176823112754064,19.52382381130327
25.000000000000178,14.131935154234728,18.000000020582334,45.1498694576091,19.320080863431517
25.000000000000068,14.111653153621257,18.00000000884046,45.126830436055826,19.121107845022006
24.999999999999996,14.094127782948197,18.00000000097349,45.10692277404971,18.92679912321922
24.99999999999996,14.079116722914648,17.999999996362327,45.08987121091453,18.737061427257025
24.999999999999954,14.066377654219693,17.999999994387878,45.075400485974036,18.551801486369303
24.999999999999964,14.055668257562434,17.99999999443104,45.06323533855201,18.370926029789935
24.999999999999993,14.046746213641953,17.999999995872717,45.053100507972175,18.194341786752787
